customer_tweet_id,customer_text,apple_reply_id,apple_reply
1249470,My phone made me verify “I’m not driving” today on the treadmill. Thanks for the safety update @AppleSupport,1249469,@413152 Let's take a look at this further for you. Reach out to us in DM with more information. https://t.co/GDrqU22YpT
1164645,@AppleSupport I've tried all this and still nothing? Is there any way of getting the money back instead?,1164648,@393959 We want to look further into this via DM. Meet us there! https://t.co/GDrqU22YpT
842527,@AppleSupport Hi. My music on my iPhone is assuming I need applemusic to play even though all the songs I have downloaded and paid for?,842526,"@122679 We love our music too, so let’s get this working.  Are you a current Apple Music subscriber? Any specific error message?"
122337,dear @AppleSupport my devices and computer get slower and slower with every update. might want to look into that. not to be rude,122336,@143283 Hi. We're here to help you. DM us and we can look into your issues there. https://t.co/GDrqU22YpT
1530008,@115890 getting such #fraud #mails on my live account @115858 pls alert your users about it &amp; #Microsoft kindly update your #spam tools https://t.co/IciSjtpGed,1530007,"@474853 Great catch! Check out this link, with info on how to report these types of email to Apple:  https://t.co/sayPykspsk"
2442717,"@AppleSupport Why is Siri not available on Apple TV in New Zealand? Siri is available on iPhone/ iPad/ Watch, but not TV. It just doesn’t make sense @116333",2442716,@700477 Thank you for reaching out to us about this. We want to make sure your voice is heard. Please leave your comments and suggestions on our feedback page here: https://t.co/eTPVYVFyd8
53588,"@AppleSupport Also, why do my AirPods suddenly stop playing music after being connected for awhile?",53587,"@128113 We'd love to help. Has the device been restarted? If not, let's do that using these steps: https://t.co/OWRDHWSt4h"
2427237,@AppleSupport just updated my MAC OS SIERRA and it’s not letting me connect!!!,2427236,@388498 We'd like to look into this with you. Can you tell us what you mean about not connecting?
1702094,@115858 y’all tripping yo https://t.co/3WHjyOWdq4,1702093,@516068 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/tqme2m68En
954025,@AppleSupport Not yet. I'll do that now and hope it resolves it. I'll be in touch again if challenge persists. Thanks!,954023,"@346379 Sounds like a plan. We’re available every day from 5am-8pm Pacific. When you've tested, let us know the results."
2021191,@115858 when are you planning to fix the weird letter “I” bug? As fun as it is having all my I’s turn into I️ ... I liked the simpler times,2021190,@597747 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2906749,@AppleSupport does iPhone 6s support iOS 11.x.x ?,2906748,"@804891 Hey there. Great question! Yes, the 6s is able to update to the latest version of iOS 11. To check out other compatible devices, scroll to the bottom of this page: https://t.co/LVMJqqcDhs"
2304629,@AppleSupport No,2304630,@142832 Do you have any other Bluetooth devices you can try to pair with the iPhone? Try the steps here:  https://t.co/JMbUWh4fsj DM us if the issue still persists after. https://t.co/GDrqU22YpT
2817855,@AppleSupport I have no problem with stuff crapping out over time.  What annoys me is that I bought a $40 cable and it crapped one month later.  What is going on?,2817854,@785473 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT
1732569,@AppleSupport I just want my iPhone 6 not to lock up and my iPad pro/Penultimate app not to have screen rotation issues.,1732568,@523359 We'd be delighted to help out. Please DM us and we can begin from there. https://t.co/GDrqU22YpT
1386692,"@AppleSupport I know. One other thing, Ive just bought a 29-watts USB‑C-Charger, But i see many complains in your own review that it last a couple of months. I hope that isnt the case, also, fast charging which my iPhone X supports. Will the phone say something about fast charging or regular?",1386693,"@442666 We're glad to help. While there's not a notification, you can learn more about Fast Charging here: https://t.co/VNEhE1xUyb"
2293102,@AppleSupport How to force ⌚️stock complication to update? this stopped with ios11.1 (X) watchos4.1 (original).,2293100,"@665909 When opening the app or using Siri to check a particular stock, the most up-to-date information should be presented. Though, with the market closed for the weekend, we’d not see updates in the Stocks app."
2779365,@106844 Amen! Mine starts dying at like 30% @AppleSupport,2779364,"@776322 We'd like to help. What kind of device do you have, and when did you first notice this issue? DM us with details using the link below. We'll work together to find a solution. https://t.co/GDrqU22YpT"
1734462,@523776 @523777 @115858 has made my 5s nearly impossible to use with its upgrades.  But I still have emojis.,1734461,@313927 We'd like to help with your iPhone 5s. Send us a DM and we'll pick up from there.
1868499,"Just updated my IPhone to ios 11.0.3 and my photos are all mixed up, not on a chronological order anymore.  What should I do? @AppleSupport",1868498,"@558146 For help with the Photos app, please reach out to our team specializing in such here: https://t.co/IBIY3vMgPj https://t.co/GDrqU22YpT"
854516,@AppleSupport 6s with the new update. It’s the update that forces me to buy your newer phone,854518,@322943 We'd like to look into this further. Please send us a DM. https://t.co/GDrqU22YpT
2626451,Apple store iPad app glitches on Oct 27. X order confirm rec’d at 3:16am. Shipping date 2-3wk. Called @115858 to discuss. #theycannothelpme,2626450,@741847 We want to help. DM us and let us know more about your phone call. https://t.co/GDrqU22YpT
45566,"@AppleSupport I have iOS 11.1, updated today. I can send to you screen recording, so you could see that bug.",45567,@126088 That would be great. Send that to us in DM. Keep us posted and we can pick up from there. https://t.co/GDrqU22YpT
795449,"@AppleSupport my phone is sitting still on the carpet, no it isn’t a magic carpet either. Do I look like Aladdin? https://t.co/zPCV9A325V",795448,@309656 Let's help take a closer look. Please DM us and we can go from there. https://t.co/GDrqU22YpT
2925631,"So, @AppleSupport What’s the deal when I’m playing a podcast in @279681, the lock screen shows player controls for YouTube(?), and if I take my AirPod out for a second and put it back in, @115948 starts playing a song I listened to a week ago, interrupting my podcast?",2925630,@280005 We appreciate you reaching out to us. Not having your Music App work correctly would concern us too. That being said let partner together to resolve this. DM us so we can get started. https://t.co/GDrqU22YpT
693682,Just downloaded an audio book on @115858 paid for it and now it flashes a notification saying not available in my location.  Oi refund now !,693681,"@285392 Let's look into this together. Send us a DM with more information, and we'll go from there. https://t.co/GDrqU22YpT"
94802,@AppleSupport 11.2 beta,94803,"@132411 Are you seeing this issue with any specific apps or usage?  Do you do anything to restore function?  Let us know in Direct Message, and we'll take a closer look. https://t.co/GDrqU22YpT"
2364469,@AppleSupport In France. It’s on my iMac. On both safari or chrome,2364471,@682655 We know how critical it is to have access to iTunes Connect. Send us a DM so we can look into this a little more with you. https://t.co/GDrqU22YpT
1564106,@AppleSupport wHY THE HE*K ARE ALL OF MY “I” letters being changed,1564105,@482985 Thanks for reaching out! We've got your back. Try these steps and let us know how it goes: https://t.co/xU1AGIa4ME
34627,@AppleSupport charging my phone but it’s reducing the battery charge?? Help?!! https://t.co/Ssnoh9ayXN,34625,@123506 We'd like to help you with this. Are you using the charging cable that came with your iPhone? Have you tried another cable?
1998089,@AppleSupport how long does it typically take for an iPhone repair?,1998088,"@590798 Great question! Please check out our iPhone Service Center Answers, it'll have the info you need: https://t.co/HKf1ErZuaH https://t.co/GDrqU22YpT"
552100,Everytime @AppleSupport updates my phone gets worse. This is the new problem https://t.co/LxsuO860EF,552099,@202028 Thanks for letting us know. We'd be happy to look into this with you. Would you mind shooting us a DM with any details you have? We'll take it from there. https://t.co/GDrqU22YpT
1915589,@AppleSupport My iPhone 7 has been virtually unusable since I updated to iOS 11.,1915588,@570579 We want to help resolve any issues you’re having. Which exact version are you currently running? Meet us in DM with more details. https://t.co/GDrqU22YpT
1197187,@401294 @AppleSupport My SE is also losing battery life like crazy since the update,1951581,@568832 We know how vital the battery is and we'll be glad to assist. Please send us a DM with what day you updated to iOS 11.0.3. https://t.co/GDrqU22YpT
1469206,@AppleSupport why am I still seeing boxes after the update ?,1469205,@461020 We're here to help. DM us and explain what boxes you are referring to. Which device are you using also? https://t.co/GDrqU22YpT
1394908,"All I know is that my iPhone 7 had the best battery life before #ios11 and now it sucks. Why ruin a good thing, @115858?",1394907,@307797 We are here to help. DM us which version of iOS 11 you have and we can take a look at this. https://t.co/GDrqU22YpT
1030437,"@AppleSupport I just tried your first recommendation:  ""Go to Settings &gt; Messages and make sure MMS is enabled.""  My MMS was already enabled.",1030438,@239646 Got it. Are you able to send SMS text messages to these contacts? Let us know the details via DM. https://t.co/GDrqU22YpT
2341758,@AppleSupport Seems to have worked okay. Thanks.,2341759,@677365 That is great news! Reach back out to us here if anything comes up.
1434248,@AppleSupport I️ updated yesterday,1434250,@453001 We can help get things sorted out. Let's continue in DM. https://t.co/GDrqU22YpT
1450138,"@AppleSupport Thank you for this, much appreciated, but I contacted apple support chat and, although it took much of the afternoon, we solved it!",1450140,"@456502 We're glad to hear that this was resolved for you. Let us know if you have any other questions we can help with, we'll be here."
2007942,@AppleSupport Hi response awaited @115858,2007941,@593751 Thank you for reaching out to us. We understand your concern. Please send us a DM where we can take a closer look. https://t.co/GDrqU2kzhr
1670638,"@AppleSupport Yes I was using the built-in mail app, but now it seems ok after a few times of app reopen. 🤔",1670640,@508563 Let's keep an eye on it for a few days and DM us if the issue returns. https://t.co/GDrqU22YpT
1674043,@AppleSupport What the hell is this weird ass bug? I️ can’t type the letter I️!!!!,1674042,@509367 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2705040,@AppleSupport No I haven't made any changes to my computer when the issue started.,2705041,@428792 Thanks for that information. Go ahead and send us a DM to continue. https://t.co/GDrqU22YpT
567700,"@AppleSupport I am in the US - what will that look like, a wallet app update or software update?",567698,@252901 You can read more about it here: https://t.co/DtZT7rYVIs
238761,"@115858 Help me please, my iphone 7 Screen is moving automatically after updating it to iOS 11.0.1
It’s disturbing me to work on it.",238759,@172793 We're here to assist.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
1876942,@AppleSupport How can I find a lost iPhone when we had to reset @115858 ID and they cant/ haven't sent reset info?,1876941,"@560290 We understand that having a lost phone is never fun, but we'd like to help go over some options. Let's talk more in DM. https://t.co/GDrqU22YpT"
637476,@AppleSupport help! New iPhone X restored from iCloud and this is popping up all the time. No specific trigger. Just randomly here and there. Can you suggest a fix? https://t.co/e27eJ1RC58,637475,@271151 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
447429,@AppleSupport I can get a faster response from a pile of dirt,447431,@189689 We apologize for any delay you're experiencing. You have a question about using Numbers on an iPad Pro with iCloud Drive. We have Advisors who specialize in these iOS apps. You can reach them here: https://t.co/IBIY3vMgPj
2813587,@AppleSupport 11.1.2,2813588,"@784483 Thanks for confirming that for us. How long has this been going on? At this time, we’d like to take a closer look at this in DM. Meet us there, and we’ll work with you towards a resolution. https://t.co/GDrqU22YpT"
2287606,@115858 bro wtf why cant i fucking update any of my shit? i cant even update my card info to update anything,2287604,@664642 We can help. Can you tell us what happens when trying to update card information and update software? Which device is affected?
2141640,@115858 when tf are you gonna fix this I️ problem?!,2141639,@629744 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1107781,@115858 new update BROKE everything and SUCKS! Texting groups come up first?!?  #sucks Can’t get calls?!? #sucks Fix it now or going #droid,1107780,@381464 That's not the experience we want you to have. DM us so we can look into this for you: https://t.co/GDrqU22YpT
609303,"Dear @116333, I can't watch iTunes U lectures on my brand new MacBook.  What in the world is that about? #apple #itunes",609302,@264845 We'd love to help you with this. Are you receiving any errors? Let us know in a DM. https://t.co/GDrqU22YpT
1136349,@AppleSupport Safe mode is ok. Text only display in French like it should be :),1136350,@387699 That is great to hear! Feel free to reach back out if you need any other help in the future.
1969665,@115858 everyone is wondering why I’m sending them a question mark in a box. Can you fix this already?!,1969664,@583484 We can definitely help. Which device do you have and what version of OS is this happening on?
1642564,"Oh and Apple.... WHY DOES MY I’s KEEP CORRECTING TO I️ ????
@AppleSupport",1642563,@502075 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
704490,@AppleSupport I purchased Taylor Swift’s album Reputation and never got an email with a boost code. Any suggestions?,704489,@116468 We'd like to get you in touch with our iTunes Store group with this link: https://t.co/SDIe7UiyJN
41692,@AppleSupport Pero aún hay que arreglar la lentitud del teclado cuando está el móvil en sonido,41690,@125177 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
2322520,@115858 work harder to fix the issues #mov doesn’t play on #iPhone X #battery not fully charging #iPhone doesn’t response in cold weather,2322519,@672982 We'd like to look into this with you. DM us and we'll get started. https://t.co/GDrqU22YpT
2830803,"@115858 this new Weak Ass Update got my Shit Moving to Slow, then I have One of theLatest release iPhone! what’s the Problem???... I need answers!",2830801,@788249 We want to be sure you get the most out of your iPhone's performance. Send us a DM and we'll be happy to look into this further with you. https://t.co/GDrqU22YpT
320924,"All my messages are gone. @AppleSupport real cute, sis.",320922,"@192459 We'd like to help. From which device are your messages missing? Also, which software version are you using?"
1612685,Which laptop should I buy to replace my old MacBook from @115858 🤔🤔🤔,1612684,"@494858 Check out the Compare Models feature on our website, it will help you look at a few models and their specs side by side: https://t.co/LRKvmbjYGs
DM us with any questions. https://t.co/GDrqU22YpT"
1684493,.@AppleSupport pls fix the “I” glitch it’s hella annoying,1684492,@511909 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1703034,Yo my iPhone tripping like a mofo @115858 please leave my phone alone. I can’t afford the iPhone X. 😑 #appleusers #apple #broke,1703033,@516286 We want to help. Let us know what is happening with your phone in DM. https://t.co/GDrqU22YpT
2295677,Is anyone else having this issue?? Every time I try and use “I” it wants to auto correct to whatever tf this is. @AppleSupport https://t.co/FSxY968QXy,2295676,"@261755 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6"
1802315,"Thanks @AppleSupport for ruining my entire day trying to get decent support for my colleague's Macbook #Notahappycustomer  - to finish it, I received a blank email. https://t.co/PvOJJOT6X5",1802314,@541552 Thank you for contacting us about this. This isn't the experience we want for you. Please DM us and we'll work together there. https://t.co/GDrqU22YpT
452599,@AppleSupport I just updated my iOS and my WhatsApp app stopped notifying me. Seems like it’s internet connection doesn’t work when I’m using other apps,452598,@222372 We're happy to help you get this sorted out. Are you able to access the internet using the Safari browser?
1754079,"@AppleSupport Got it taken care of, thanks. Was using Chrome, and the blocked pop-up notification is easy to miss.",1754081,@423101 We're happy to hear it! Let us know if you need additional help. Take care.
2728191,@115858 Y’all need to fix this update 😠,2728190,@764982 We are here to help whenever possible. What specific issue are you seeing with your device currently?
595818,"@AppleSupport Hiya, is your UK online support chat working? I've been in the '10 min' queue for 20 mins now",595816,"@261188 Yes it is, but perhaps we can help while you wait? What's the issue you're having and on which device model?

Have you tried any steps so far and which exact OS version number is installed on your device?"
1864439,@AppleSupport can we please have our battery life back because wow,1864438,@557029 We'd like to hear more about what's happening with your battery. What type of device are we working with? Please DM us. https://t.co/GDrqU22YpT
2773187,Something is wrong with iOS 11.1.2 @AppleSupport ... it doesnt support flash light and lock button.,2773186,"@775097 We know how important those features are, and we want to help. Could you please share a few more details with us about this?"
1215582,"Dear @116333 #ios11 is soooo buggy😔 my iPhone 6Plus feels in agonizing pain. Is like 1998 dial up internet, that slow!",1215580,@405237 That's not the experience we like to hear about. Send us over a DM with your exact iOS version and we'll go from there. https://t.co/GDrqU22YpT
90710,"@115858 I am having big time issues with Safari, using latest Mac OS High Sierra, automatically some new window keep popping up Mac Safekeeper and other ads I have tried various ad blocker but it doesn't work. please solve this issue. using MBP 2016 touchpad version.",90709,@135640 Thanks for reaching out. We know how that could become bothersome while you are trying to research. You will find great guidance and assistance in this support article here: https://t.co/qr0pQfKgYD DM us if the issue remains. https://t.co/GDrqU22YpT
2363125,"@AppleSupport Nope - I'm getting issues when someone sends me a calendar invite, if they have an apple device, I only receive the invite on my Apple devices",2363127,"@244094 What email service provider are you primarily using on both devices? Also, what is the default set to on your Apple device? Let us know in DM. https://t.co/GDrqU22YpT"
1628925,@AppleSupport I am fixed!!,1628926,@498634 That's great to hear! You're very welcome. Please let us know if you have any additional questions.
2804368,@AppleSupport Keynote has been crashed when I edit on both iPad  air and MacBook Air.  Whenever i change slide order. How can  I do？ Both OS version is latest one. Also keynote is newly updated one.,2804367,@782209 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1487361,"@AppleSupport Ok, the money now appears on my account. I am incredibly sorry for getting angry! D:",1487363,@465445 We're happy to hear the good news and we understand. Thanks!
2410159,@AppleSupport What I can do? https://t.co/YBWmVD9ugK,2410158,"@___G00DBYE___ Thanks for reaching out to us, we're happy to help! Send us a DM, and we'll take a closer look into this issue together. https://t.co/GDrqU22YpT"
1772546,@115858 if you don’t fix the “I️” glitch it’s on sight,1772544,@532749 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ
31407,@AppleSupport 11.1,31409,"@122925 Perfect, thanks. Let's go to Settings&gt; Reset&gt; Reset keyboard dictionary to remove any unwanted corrections. Then restart."
1640251,@115858 gotta fix this question mark inside of the box bug. Steve Jobs would be pissed,1640250,@501472 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2845730,Yo @AppleSupport ever since I updated my phone it has been connected to a different Apple ID. I can’t update any of my apps because of this.,2845729,@791537 Thanks for reaching out and providing detailed information.  We want to help.  Let's continue this conversation in DM.  Do you have more than one Apple ID? https://t.co/GDrqU22YpT
2134884,"Lol seriously @115858 
There’s a problem with I️ ? 😂",2134883,@628093 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2284976,@AppleSupport AirPods are connected but they don’t play audio or the headphone symbol isn’t showing up on the bar at top please help,2284975,@224493 We want your AirPods to work efficiently. We're here to assist. DM us what you product you are trying to connect your AirPods with to proceed. https://t.co/GDrqU22YpT
2893398,"Is there any way I can get my photos off my iPhone which is passcode locked and isn't backed up to iCloud or anything? My screens broke and it's typed my password in wrong so many times cause it has a mind of its own due to being smashed🙁 @115858 can anyone help, I'm gutted",2893397,"@801938 Thanks for reaching out.  We want to help.  Do you have iCloud Photo Library turned on?  If you go to a computer and sign into https://t.co/coj9FJKJWV, do you see your photos there?"
1828540,Since I’ve done this update all my phone does is freeze @115858 😡,1828539,"@548765 We'd like to see how we can help with your iPhone. To get started, DM us more information. We'll meet you there. https://t.co/GDrqU22YpT"
1700780,Also want @115858 to fix the “I️” situation,1700779,@515716 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2286502,@AppleSupport - what is this white dot?  How can I remove it? Thx!! https://t.co/dM5r12BLrh,2286501,"@633020 We want to help you remove that dot. First, try restarting your iPhone as our article explains, and DM us if you still that dot: https://t.co/OWRDHWSt4h https://t.co/GDrqU22YpT"
2631517,@115858 @AppleSupport how about someone at Apple fixes iMovie from crashing everytime you open the damn thing instead of giving me a notification that there’s another update everyday!,2631516,@743068 We'd love to get you in touch with our iMovie specialist to take a look into that issue in more detail today. Please reach out here: https://t.co/IBIY3vMgPj
1678529,@AppleSupport @115858 @116333  iOS11 is so buggy my iPhone Crashes &amp; loses battery like hell😡either fix 11 or sign 10.3 again,1678527,@456247 Let's work together to get this resolved. Which iPhone &amp; iOS version do you have currently?
2095410,@115858 why does my iPhone7+ keep crashing after the update.&amp;why do the songs in music app say “item not available.”I pay for it monthly.,2095409,@619043 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together. https://t.co/GDrqU22YpT
1067781,@AppleSupport Some scammer just sent me this. I haven’t used the __email__ email address since 2008. https://t.co/aVHbabMrws,1067780,@237073 We have some useful articles about phishing emails. DM us and we'll get you the information you need. https://t.co/GDrqU22YpT
2127321,alrighttttttt @115858 fix this “i” situation already !! it’s mad inconvenient,2127320,@299968 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1016435,"@AppleSupport It’s freezing all the time, when I open apps it freezes, it turns itself off. Ever since I updated to 11.3",1016437,@360492 We're gonna want to look into the best support options for your region. DM and let us know what country you're in. https://t.co/GDrqU22YpT
1600711,"why the heckin' heck is the letter ""I"" shown as a question mark in a box with the new update? @AppleSupport bb what is goin on??",1600710,@491469 Hi there! This should help you out: https://t.co/xU1AGHStV6 DM us if you run into any issues. https://t.co/GDrqU22YpT
1356393,@AppleSupport And while in your loop of non-answers; an item was delivered to a wrong address. Been trying with you for DAYS. You're responsible &amp; failed.,1356394,@390987 We know how important this is. What happened when trying to contact the Apple Online Store team? Let us know in DM. https://t.co/GDrqU22YpT
1542720,Yo @115858 @AppleSupport what’s up with the question marks acting as the letter “I️” can we fix that please?!,1542719,@477943 We'd be happy to look into this with you! Send us a DM and we'll work with you from there. https://t.co/GDrqU22YpT
953194,@AppleSupport Hi. Multiple contacts.,953196,"@346165 Have you tried restarting your iPhone? If not, let's try. Let us know if it helps in DM. https://t.co/OWRDHWSt4h https://t.co/GDrqU22YpT"
2520695,@AppleSupport please tell me what the fuck is going on I️ have an iPhone 6 https://t.co/gvqCHJwzAP,2520693,"@717969 Help is here! What iOS version is currently installed on your iPhone 6? To find out, navigate to: Settings &gt; General &gt; About."
936213,UH @AppleSupport @115948 Galaxy note 8 latest software update. Why? https://t.co/WbiOpepdyo,936212,@341953 We'd like to get you pointed in the right direction. You can reach out to a team of specialists here: https://t.co/SDIe7UiyJN
1536994,Another tweet ruined by @115858. Fix this fucking boxed question mark or I’m gonna get an android and be even more miserable.,1536992,@457196 We’re here to address the issues you're experiencing. Try out the steps in this article: https://t.co/xU1AGHStV6
1238220,@AppleSupport Who do I contact if I have a question about an order I placed?,1339804,@432509 We're delighted to point you in the right direction! Our Sales Support team would be happy to help at https://t.co/8yjRd1Xo0i.
2177288,@115858 better fix this problem with the stupid letters turning into boxes or imma be mad😒,2177287,@638172 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1002228,So my iPhone is once again back in Headphone mode for absolutely no fucking reason. Thanks @115858.,1002227,@357239 You'll find the steps you need here: https://t.co/MevoR4xPNn
2631575,was good @AppleSupport why y’all keep changing it to i.t shit annoying... y’all getting aggravating.,2631574,@743083 Meet up with us in DM at the link below. We want to provide you more guidance there. https://t.co/GDrqU22YpT
2921487,"@AppleSupport Yes. I’ve also tried signing out of iCloud and back in. Also tried turning off auto-correct, etc. All the things suggested in the forums. No effect. TR items created on the 8 appear on my other devices, but it doesn’t work the other way.",2921486,@808552 Got it. What other devices do you use with this Apple ID? Are all devices up to date?
1234742,@AppleSupport USA,1234744,@222739 Thanks. Let's get you in the right place. Our Apple TV specialist will be able to assist you here: https://t.co/IBIY3vMgPj
518303,@239538 @AppleSupport Same with me. WTF!,519194,@239805 We're here to help. DM us some additional details of what's going on and we'll help. https://t.co/GDrqU2kzhr
118113,@115858 @AppleSupport I have to be honest. I don’t appreciate all the glitches in my phone to bait me into buying another. It’s NOT happening,118112,@142194 We want to help so you can enjoy the iPhone you currently have. Can you tell us a bit about what is happening?
2020062,@AppleSupport my messages have vanished? Settings have Message History saved forever. Storage is not the issue. I lost very important info,2020061,"@597372 We know your messages are important, so let's pair up in DM to get a closer look at this. https://t.co/GDrqU22YpT"
1683419,Ima need @115858 to fix this capital “i” situation,1683418,@511682 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2295902,"Has anyone else on #iOS11 noticed that whatever WiFi network you select, it keeps defaulting to the first one you connected to during setup?@AppleSupport",2295901,@385361 We'd like to take a look into this issue together to get it resolved. Which device are you using that has this trouble occurring? Have you updated to iOS 11.1.1?
2468901,Do I️ seriously have to copy and paste “I️” just so it’ll show up on my damn iPhone??? Fix it @115858!!! NOW!!!,2468900,@706319 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2439803,@AppleSupport why is this showing up on calls rather than the numbers displaying? Keep showing wireless caller or call?? https://t.co/jigRrKE1LI,2439802,"@699775 
We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT"
2170714,@115858 you guys need to fix this letter I glitch! It makes me mad😡 really about to switch to Android,2170713,@636767 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
729292,@AppleSupport this is concerning. This just happened to my phone (left status indicators). https://t.co/IpTyPXzG6R,729291,@294676 We'd like to help figure out what caused that change. Please DM us. https://t.co/GDrqU22YpT
1134082,@115858 @116333 @AppleSupport Battery life also being worsened..need to charge 3-4times a day. https://t.co/cY9xlKJCnP,1134081,"@387218 We can help address this. To start, please DM us where you are located. https://t.co/GDrqU22YpT"
1636609,I dont know a single soul who needs access to the app store within a text message.  Wtf @115858 ??,1636607,@500577 The App Store symbol in Messages is to connect to the App Store for iMessage Apps. Learn more here: https://t.co/p3VWFbkGwp
2429194,Olmaz olsun böyle destek nasıl deniyordu? @AppleSupport,2429193,@697412 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
2856794,"My phone deleted all my text threads and is maybe not getting texts?? Who can know! and the only fix is ""replace your phone"" so THANK U @115858 and lol @ everyone who suggested I replace my iPhone with another iPhone",2856793,"@794014 We're here for you. DM us the iOS version you're running in Settings &gt; General &gt; About &gt; Version, and we'll go from there: https://t.co/GDrqU22YpT"
2505080,@AppleSupport if i put my phone in rice will my speakers work again,2505079,@714356 We're here to help. What occurred with your device and speakers?
809510,Actually about to walk down to the docs and throw this phone into the river! @115858 have absolutely fucked my phone with the new update 😡,809508,@312890 We’d like to help get you back to enjoying your iPhone. Can you tell us more about the issue you've been having?
441271,Why is this phone so hot? I JUST took it out the box @AppleSupport is this normal? #iPhoneX,441270,@219680 Congratulations on your new iPhone. We can help. Do you notice this when doing anything specific with the device? DM us: https://t.co/GDrqU22YpT
1902794,@AppleSupport iPhone 5S keeps dying on 40%+ while on Snapchat app and 30%+ while on Netflix app. No extreme external temperatures. Why?,1902793,@567055 We'd like to gather some more information for troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU2kzhr
2052651,@115858 Might have the worst customer service I have ever experienced.,2052650,@607051 That's not what we like to hear. We're here to help. Tell us more about your support experience in a DM. We'll meet you there. https://t.co/GDrqU22YpT
741006,@115858 Now it barely plays off WiFi! Fix it 😡 @115948,741005,"@297219 We'd be happy to look into your Apple Music with you. Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT"
1765921,Yo @115858 @AppleSupport what gives with the new iOS being so terrible? I️ updated over a week ago and have had constant issues since then,1765920,@531084 Let's get these issues resolved. Please provide specific details of what you're experiencing &amp; we'll look into this.
2736445,How i got an 8+ and still see then stupid ass boxes come on bruh @115858 @AppleSupport,2736444,@766829 We want your keyboard working for you; we'll do all we can to help. Let us know in DM what iOS version is installed on your device. We'll continue from there. https://t.co/GDrqU22YpT
176994,@115858 #highsierra has been the single worst update ever releasesed. Keychain passwords have been lost and mbp does not boot anymore.,176991,"@157654 Let's take a look together at getting your Mac loading right. What exactly happens when you restart it?

Any steps tried so far?"
861932,Qnd vão corrigir esse consumo da bateria? Qnd vão corrigir esse Bluetooth que não desliga na central? #apple #iOS11 @115858 @AppleSupport https://t.co/2qYAFCzhfq,861931,"@324667 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
2608161,@AppleSupport Tried it but still no progress,2608162,@737757 Were you able to get it to restart at all? Let us know in a DM. https://t.co/GDrqU22YpT
1713038,@AppleSupport That did not work for me! I’ve tried that and I️t was extremely unsuccessful hence why I am writing @AppleSupport,1713040,@518858 Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT
2056157,"@AppleSupport ios 11 is rubbish, poor battery life and my phone is non stop freezing. Apps keep crashing 👌🏻 thanks..not",2056156,@608083 We want to improve both the performance and battery life on your iPhone. Which version of iOS 11 do you have? Tell us in DM. https://t.co/GDrqU22YpT
1252459,@AppleSupport It is backed up but it's not a recent backup,1252458,@413800 Did this happen on an iCloud email account? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT
975786,"@AppleSupport y’all need to fix iOS 11 cause my phone keep freezing and starting over, and I can’t even talk on the phone...",975783,@351408 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT
